ID_CANDIDATO;UNIVERSIDAD;CARRERA;CONCLUIDO;BACHILLER;TITULO
159336;UNIVERSIDAD ALAS PERUANAS;LICENCIADO EN COMPUTACIÓN E INFORMÁTICA;SI;SI;NO
159337;UNIVERSIDAD PARTICULAR ALAS PERUANAS;ABOGADO;SI;SI;SI
161652;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;AGRONOMIA;SI;SI;SI
161654;ALAS PERUANAS;INGENIERÍA AMBIENTAL;SI;SI;NO
159926;UNIVERSIDAD NACIONAL FEDERICO VILLAREAL;INGENIERIA AGROINDUSTRIAL;SI;SI;NO
159927;UNIVERSIDAD PERUANA LOS ANDES;INGENIERIA CIVIL;NO;NO;NO
159927;UNIVERSIDAD PERUANA LOS ANDES;INGENIERIA CIVIL;NO;NO;NO
161479;UNIVERSIDAD NACIONAL DE HUANCAVELICA;INGENIERIA DE MINAS;;;
161479;UNIVERSIDAD NACIONAL DE HUANCAVELICA;INGENIERIA DE MINAS;;;
161480;UNIVERSIDAD DE LIMA;DERECHO;SI;SI;NO
159732;UNIVERSIDAD NACIONAL DE HUANCAVELICA;ADMINISTRACION;SI;SI;SI
159733;UNMSM;EDUCACION;SI;SI;NO
159734;UNIVERSIDAD NACIONAL DE HUANCAVELICA;CONTABILIDAD;SI;SI;SI
161138;UNIVERSIDAD ALAS PERUANAS;;SI;SI;SI
161138;UNIVERSIDAD NACIONAL DE HUANCAVELICA;;SI;SI;SI
161139;UNIVERSIDAD NACIONAL DE HUANCAVELICA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;NO
161140;UNIVERSIDAD ALAS PERUANAS;CONTABILIDAD;SI;SI;SI
158266;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;MEDICINA HUMANA;SI;SI;SI
158268;UNIVERSIDAD NACIONAL DEL CENTRO;SOCIOLOGIA;SI;SI;SI
161581;UNIVERSIDAD DE HUÁNUCO;DERECHO Y CIENCIAS POLÍTICAS;NO;NO;NO
161582;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;CIENCIAS ADMINISTRATIVAS;SI;SI;SI
161583;UNIVERSIDAD DE AQUINO BOLIVIA;MEDICO CIRUJANO;SI;NO;SI
161583;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;OBSTETRICIA;SI;SI;SI
157878;UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA;AGRONOMIA;NO;NO;NO
157879;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;INGENIERIA CIVIL;SI;SI;SI
157880;UNIVERSIDAD ALA PERUANAS;DERECHO;SI;SI;SI
157880;UNIVERSIDAD ALAS PERUANAS;CONTABILIDAD;NO;NO;
160217;UNIVERSIDAD DE HUANUCO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
160218;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;CIENCIAS ECONOMICAS;NO;NO;NO
160219;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;ADMINISTRACION DE EMPRESAS;SI;SI;SI
158063;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;INGENIERIA  DE SISTEMAS;SI;SI;SI
159735;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;COMUNICACION SOCIAL;SI;NO;SI
159736;UNIVERSIDAD NACIONAL DANIEL ALOMIA ROBLES;EDUCACION MUSICAL Y ARTES;SI;SI;NO
159737;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN DE HUANUCO;EDUCACION;SI;SI;SI
160493;UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA - UNAS;INGENIERÍA DE RECURSOS NATURALES RENOVABLES;SI;NO;NO
160494;UNIVERSIDAD HERMILIO VALDIZÁN;CIENCIAS CONTABLES Y FINANCIERAS;SI;SI;SI
0;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERÚ;DERECHO;SI;SI;SI
0;SUPERIOR DE MINERIA Y GEOLOGIA;INGENIERO GEOLOGO;SI;SI;SI
160903;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
160904;UNIVERSIDAD NACIONAL FEDERICO VILLARREAL;DERECHO Y CIENCIA POLITICA;NO;NO;NO
160905;UNIVERSIDAD NACIONAL HERMINIO VALDIZAN- HUANUCO;SOCIOLOGIA;SI;NO;NO
161463;UNIVERSIDAD HERMILIO VALDIZAN -  UNIVERSIDAD DE HUANUCO;EDUCACION SECUNDARIA      - OBSTETRICIA;SI;NO;NO
161463;UNIVERSIDAD PRIVADA DE HUANUCO;DERECHO;SI;SI;SI
160947;UNIVERSIDAD NACIONAL "HERMILIO VALDIZÁN";DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
159224;UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN;COMUNICACIÓN SOCIAL;SI;SI;SI
158957;UNIVERSIDAD CONTINENTAL;INGENIERIA DE SISTEMAS E INFORMATICA;;SI;SI
158263;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;INGENIERIA INDUSTRIAL;SI;SI;
158264;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;LICENCIADA EN EDUCACIÓN FILOSOFÍA PSICOLOGÍA Y CIENCIAS SOCIALES;SI;SI;SI
158264;UNIVERSIDAD DE HUANUCO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
158265;UNIVERSIDAD DE HUANUCO;DERECHO Y CIENCIAS POLITICAS;NO;NO;NO
161019;UNIVERSIDAD HERMILIO VALDIZAN;SOCIOLOGIA;SI;SI;SI
158648;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN DE HUANUCO;SOCIOLOGIA;SI;SI;SI
158648;UNIVERSIDAD PRIVADA HUANUCO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158649;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;;;SI;SI
159560;UNIVERSIDAD DE SAN MARTÍN DE PORRES;ADMINISTRACIÓN;SI;SI;NO
159560;INCA GARCILASO DE LA VEGA;ADMINISTRACIÓN;NO;NO;SI
159749;HERMILIO VALDIZAN;FILOSOFIA PSICOLOGÍA Y CIENCIAS SOCIALES;NO;;
161633;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;DERECHO Y CIENCIAS POLÍTICAS;NO;NO;NO
158682;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;LICENCIADA EN ADMINISTRACION;SI;SI;SI
159783;INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159784;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;INGENIERIA DE SISTEMAS;SI;SI;SI
159785;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN;SOCIOLOGIA;SI;SI;SI
160138;UNIVERSIDAD RICARDO PALMA;ECONOMIA;SI;NO;NO
160139;UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;EDUCACION COMPLEMENTACION UNIVERSITARIA;SI;NO;NO
160141;UNIVERSIDAD RICARDO PALMA;CONTABILIDAD;SI;SI;SI
157881;SAN LUIS GONZAGA DE ICA;ECONOMÍA Y CONTABILIDAD;SI;NO;NO
157882;INCA GARCILAZO DE LA VEGA;ADMINISTRACIÓN DE EMPRESAS;SI;SI;SI
157883;UNIVERSIDAD PRIVADA CÉSAR VALLEJO;INGENIERIA MECANICA;SI;SI;
157884;SAN LUIS GONZAGA DE ICA;INGENIERIA DE SISTEMAS;SI;SI;SI
158177;UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SAC;DERECHO;SI;SI;SI
158179;UNIVERSIDAD PARTICULAR INCA GARCILAZO DE LA VEGA;DERECHO;NO;;
158180;UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SAC;DERECHO;SI;SI;SI
158712;UNIVERSIDAD SAN MARTIN DE PORRES;RELACIONES INDUSTRIALES;SI;NO;SI
158712;ESCUELA  DE OFICIALES DE LA POLICÍA NACIONAL DEL PERU;ADMINISTRACIÓN Y CIENCIAS POLICIALES;SI;NO;SI
158714;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;CIENCIA POLITICA;SI;SI;NO
160775;UNIVERSIDAD SAN LUIS GONZAGA DE ICA;MEDICINA HUMANA - MEDICO CIRUJANO;SI;SI;SI
160775;UNIVERSIDAD SAN MARTIN DE PORRES;ESPECIALISTA EN CIRUGIA PLASTICA;SI;NO;SI
160776;UNIVERSIDAD SAN LUIS GONZAGA DE ICA;DERECHO Y CIENCIA POLITICA;NO;NO;NO
160776;UNIVERSIDAD SAN LUIS GONZAGA DE ICA;CIENCIAS DE LA COMUNICACION;SI;SI;SI
160777;UNIVERSIDAD DE HUANUCO;DERECHO Y CIENCIAS POLITICAS;SI;SI;NO
160777;UNIVERSIDAD INCA GARCILAZO DE LA VEGA;ECONOMIA;NO;NO;NO
160778;UNIVERSIDAD ALAS PERUANAS;DERECHO Y CIENCIA POLITICA;SI;SI;SI
159099;UNIVERSIDAD SAN LUIS DE GONZAGA DE ICA;ADMINISTRACIÓN DE EMPRESAS;SI;SI;SI
159100;UNIVERSIDAD PRIVADA ADA A BYRON;CONTABILIDAD;SI;NO;NO
160495;SAN LUIS GONZAGA DE ICA;CIENCIAS SOCIALES;SI;NO;NO
160496;UNIVERSIDAD PRIVADA TELESUP;ADMINISTRACION FINANZAS Y NEGOCIOS GLOBALES;NO;NO;NO
160497;UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE;CIENCIAS DE LA ADMINISTRACION;SI;SI;NO
160498;UNIVERSIDAD DE HUANUCO;DERECHO;NO;NO;NO
160917;UN SAN LUIS GONZAGA - ICA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
160918;UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;ENFERMERIA;SI;SI;SI
161604;UNIVERSIDAD PERUANA CAYETANO HEREDIA;MEDICINA;SI;SI;SI
161605;JAIME BAUSATE Y MESA;PERIODISMO;SI;SI;SI
161606;UNIVERSIDAD SAN LUIS GONZAGA DE ICA;ODONTOLOGÍA;SI;SI;SI
161607;UNIVERSIDAD NACIONAL FEDERICO VILLAREAL;INGENIERÍA GEOGRÁFICA;SI;SI;NO
158044;UNIVERSIDAD SAN MARTIN DE PORRES;ENFERMERÍA;SI;SI;SI
158045;SAN LUIS GONZAGA;ENFERMERIA;SI;SI;SI
158046;ALAS PERUANAS;DERECHO Y CIENCIAS POLÍTICAS;NO;NO;NO
160148;UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA FILIAL ICA;DERECHO;SI;NO;
160149;UNIVERSIDAD DE SAN MARTÍN DE PORRES;TRABAJO SOCIAL;SI;SI;NO
160149;UNIVERSIDAD INCA GARCILASO DE LA VEGA;CIENCIAS DE LA EDUCACIÓN-ESPECIALIDAD CIENCIAS HISTORICOS SOCIALES Y FILOSOFÍA;SI;SI;SI
160151;UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA;DERECHO;SI;SI;SI
160981;SAN LUIS GONZAGA;CIENCIAS DE LA EDUCACIÓN Y HUMANIDADES;SI;SI;SI
161839;UNIVERSIDAD INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161841;UNIVERSIDAD ALAS PERUANAS;OBSTETRICIA;SI;SI;SI
160060;UNIVERSIDAD INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
160061;UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA;ADMINISTRACIÓN;SI;SI;SI
160061;GARCILASO DE LA VEGA;DERECHO;SI;SI;NO
160062;UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA;DERECHO;SI;SI;SI
161645;UNIVERSIDAD NACIONAL ENRIQUE Y VALLE - LA CANTUTA;EDUCACION;SI;SI;SI
161646;UNIVERSIDAD NACIONAL SAN AGUSTIN DE AREQUIPA;ENFERMERIA;SI;SI;SI
161647;UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA;MEDICINA VETERINARIA Y ZOOTECNIA;SI;SI;SI
161648;UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA;ECONOMIA;SI;SI;SI
161347;UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161348;UNIERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA;ADMINISTRACION DE EMPRESAS;SI;SI;SI
161349;UNIVERSIDAD PRIVADA JOSE CARLOS MARIATEGUI;OBSTETRICIA;SI;SI;SI
161350;UNIVERSIDAD INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;NO;NO;NO
160275;UNIVERSIDAD NACIONAL "SAN LUIS GONZAGA" ICA;DERECHO Y CIENCIAS POLÍTICAS;NO;;
160276;INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;SI;SI;NO
160278;UNIVERSIDAD "SAN LUIS GONZAGA" DE ICA;DERECHO Y CIENCIAS POLÍTICAS;SI;;SI
159761;UNIVERSIDAD SAN LUIS GONZAGA;MEDICINA HUMANA;SI;SI;SI
159763;SAN LUIS GONZAGA DE ICA;DERECHO;SI;SI;SI
159822;UNIVERSIDAD PARTICULAR INCA GARCILASO DE LA VEGA;INGENIERÍA INDUSTRIAL;SI;SI;SI
159823;UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA;CIENCIAS DE LA EDUCACION;SI;SI;NO
158189;SAN LUIS GONZAGA DE ICA;TURISMO Y ARQUEOLOGIA;NO;NO;
158190;SAN LUIS GONZAGA DE ICA;INGENIERIA MECANICA Y ELECTRICA;SI;SI;SI
158191;SAN LUIS GONZAGA DE ICA;LICENCIADA ENFERMERA;SI;SI;SI
158931;UNIVERSIDAD SAN LUIS GONZAGA DE ICA;INGENIERIA MECANICA ELECTRICA;SI;SI;SI
158932;UNIVERSIDAD SAN LUIS GONZALES;TURISMO Y ARQUEOLOGIA;NO;;
158934;UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA;CIENCIAS DE LA EDUCACION;SI;SI;SI
160921;UNIVERSIDAD PERUANA LOS ANDES;;SI;SI;SI
160922;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;AGRONOMÍA TROPICAL;SI;SI;NO
160924;UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE - LA CANTUTA;LICENCIADA EN EDUCACIÓN  - INGLES - LENGUA;SI;SI;SI
160925;UNIVERSIDAD PERUANA LOS ANDES  - UPLA;ADMINISTRACIÓN Y SISTEMAS;NO;NO;NO
157892;PONTIFICIA UNIVERSITARIA CATOLICA DEL PERÚ;ANTROPOLOGIA;SI;SI;SI
157894;UNIVERSIDAD DE LIMA;DERECHO;SI;SI;SI
157895;UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN;CIENCIAS DE LA EDUCACIÓN;SI;SI;NO
157896;UNIVERSIDAD CÉSAR VALLEJO;EDUCACIÓN PRIMARIA;SI;SI;NO
158984;UNIVERSIDAD PERUANA LOS ANDES;MEDICINA HUMANA;SI;SI;SI
158985;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;LICENCIADO EN ENFERMERIA;SI;SI;SI
158986;NACIONAL DEL CENTRO DEL PERU;FACULTAD DE INGENIERÍA DE SISTEMAS;SI;SI;SI
157986;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ;LICENCIADO EN ENFERMERÍA;SI;SI;SI
157988;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;INGENIERA QUÍMICA;SI;SI;SI
157989;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ;INGENIERÍA ZOOTECNIA;SI;SI;SI
157990;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ;SOCIOLOGÍA;NO;NO;NO
159706;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;SOCIOLOGIA;SI;SI;SI
159707;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;;;;
159710;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;ADMINISTRACIÓN DE EMPRESAS;SI;SI;SI
159710;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;ADMINISTRACIÓN DE EMPRESAS;SI;SI;SI
159153;UNIVERSIDAD INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159155;SAN MARTIN DE PORRES;ADMINISTRACION DE EMPRESAS;NO;NO;NO
159155;CONTINENTAL;DERECHO;SI;SI;SI
160499;UNIVERSIDAD NACIONAL "FEDERICO VILLARREAL";MEDICINA HUMANA;SI;SI;SI
160499;UNIVERSIDAD NACIONAL"FEDERICO VILLARREAL";MEDICINA HUMANA ESPECIALIZACIÓN;SI;;SI
160500;UNIVERSIDAD PERUANA CAYETANO HEREDIA;ESTOMATOLOGIA;SI;SI;SI
160501;UNIVERSIDAD PERUANA LOS ANDES;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
161510;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;ECONOMIA POLITICA;SI;SI;NO
161511;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;INGENIERÍA ELÉCTRICA;SI;SI;SI
161513;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;;SI;SI;SI
161514;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;ECONOMÍA;SI;SI;NO
160443;UNIVERSIDAD CONTINENTAL DE CIENCIAS E INGENIERIA;ADMINISTRACIÓN DE EMPRESAS;SI;SI;NO
160445;INCA GARCILAZO DE LA VEGA;CIRUJANO DENTISTA;SI;SI;SI
160446;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;INGENIERO METALURGISTA;SI;SI;SI
160658;UNIVERSIDAD LOS ANGELES DE CHIMBOTE;CIENCIAS CONTABLES Y FINANCIERAS;SI;SI;NO
160659;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ;TRABAJO SOCIAL;SI;SI;SI
160660;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ;CIENCIAS DE LA COMUNICACIÓN;SI;SI;SI
160661;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ;DOCENTE;SI;SI;SI
160662;UNIVERSIDAD CESAR VALLEJO;EDUCACIÓN;SI;SI;NO
158031;UNIVERSIDAD CONTINENTAL;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;SI;SI;NO
158033;UNIVERSIDAD RICARDO PALMA;INGENIERÍA CIVIL;NO;NO;NO
158035;UNIVERSIDAAD CONTINENTAL;ECONOMÍA;SI;SI;SI
158035;UNIVERSIDAD CONTINENTAL;INGENIERIA CIVIL;NO;NO;NO
159991;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;ESPAÑOL Y LITERATURA;SI;SI;SI
159992;UNIVERSIDAD PERUANA LOS ANDES;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159993;UNIVERSIDAD PERUANA LOS ANDES;ADMINISTRACION Y SISTEMAS;NO;;NO
159994;HERMILIO VALDIZAN;EDUCACION;SI;SI;SI
159995;ALAS PERUANAS;ESTOMATOLOGÍA;SI;SI;SI
159305;UNIVERSIDAD CONTINENTAL;ADMINISTRACIÓN DE EMPRESAS;SI;NO;NO
159307;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ - UNCP;ADMINISTRACIÓN DE EMPRESAS;SI;SI;SI
159308;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ - UNCP;ADMINISTRACIÓN;SI;SI;SI
158197;UNIVERSIDAD PERUANA LOS ANDES;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
158198;UNIVERSIDAD PERUANA LOS ANDES;DERECHO Y CIENCIAS POLITICAS;SI;SI;NO
158198;UNIVERSIDAD PERUANA LOS ANDES;CONTABILIDAD Y FINANZAS;NO;NO;NO
158199;UNIVERSIDAD PERUANA LOS ANDES;ODONTOLOGIA;SI;SI;SI
158200;UNIVERSIDAD CONTINENTAL;ADMINISTRACIÓN;SI;SI;SI
159624;UNIVERSIDAD ANDINA DE CUSCO;CONTABILIDAD;NO;NO;NO
159624;UNIVERSIDAD CONTINENTAL;ADMINISTRACIÓN;NO;NO;NO
159625;UNIVERSIDAD PRIVADA LOS ANDES;INGENIERÍA INDUSTRIAL;SI;;
159625;UNIVERSIDAD PERUANA LOS ANDES;INGENIERIA INDUSTRIAL;SI;NO;NO
159626;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;ECONOMIA;SI;SI;SI
159627;UNIVERSIDAD PERUANA LOS ANDES;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;NO
159628;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;INGENIERIA ZOOTECNIA;SI;;SI
160992;ESCUELA OFICIALES PNP;ADMINISTRACION Y CIENCIAS POLICIALES;SI;SI;SI
160992;SAN PEDRO CHIMBOTE;EDUCACION;SI;SI;NO
160993;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN - HUANUCO;ADMINISTRACIÓN DE EMPRESAS;NO;NO;NO
160994;UNIVERSIDAD PERUANA LOS ANDES;DERECHO Y CC PP;SI;SI;SI
160686;UNIVERSIDAD DE HUANUCO;ADMINISTRACION DE EMPRESAS;SI;SI;NO
160687;UNIVERSIDAD PERUANA DE LOS ANDES;FARMACIA Y BIOQUÍMICA;SI;SI;SI
160688;UNIVERSIDAD PERUANO  LOS ANDES;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;NO
160690;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ;INGENIERÍA QUÍMICA DEL CENTRO DEL PERU;SI;SI;
159361;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;INGENIERÍA QUÍMICA;SI;SI;SI
159362;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;CIENCIAS DE LA COMUNICACIÓN;SI;SI;SI
159365;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;INGENIERIA ELECTRCA;SI;SI;SI
159642;UNIVERSIDAD ALAS PERUANAS;DERECHO Y CIENCIAS POLÍTICAS;;;
159642;UNIVERSIDAD ALAS PERUANAS;DERECHO Y CIENCIAS POLITICAS;NO;;
159643;UNIVERSIDAD PERUANA LOS ANDES;CONTABILIDAD Y FINANZAS;SI;NO;NO
159644;UNIVERSIDAD PARTICULAR SAN MARTÍN DE PORRAS;DERECHO Y CIENCIAS POLITICAS;SI;;SI
159645;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ;SOCIOLOGÍA;SI;SI;SI
159527;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;ZOOTECNIA;SI;SI;SI
159531;UNIVERSIDAD CONTINENTAL;DERECHO;;SI;
161305;UNIVERSIDAD PRIVADA ANTENOR ORREGO;ARQUITECTURA;SI;SI;SI
161306;UNIVERSIDAD PRIVADA ANTENOR ORREGO;ADMINISTRACIÓN;SI;SI;NO
161307;UNIVERSIDAD NACIONAL DE TRUJILLO;ANTROPOLOGÍA SOCIAL;SI;SI;SI
161307;UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE;ABOGADO;SI;SI;SI
161308;UNIVERSIDAD CATOLICA LOS ANGELES  DE CHIMBOTE;CONTADOR PUBLICO;SI;SI;SI
161309;UNIVERSIDAD CESAR VALLEJO;INGENIERÍA INDUSTRIAL;SI;SI;SI
161310;UNIVERSIDAD ESTATAL DE KUBAN Y SAN PETESBURGO;BACHILLER EN CIENCIAS JURÍDICAS;SI;SI;SI
161310;UNIVERSIDAD  ESTATAL DE SAN PETESBURGO;JURISTA;SI;;SI
161311;UNIVERSIDAD NACIONAL DE TRUJILLO;INGENIERIA METALÚRGICA;SI;SI;SI
157885;UNIVERSIDAD PRIVADA CESAR VALLEJO SAC;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
157886;UNIVERSIDAD NACIONAL DE TRUJILLO;MEDICINA HUMANA;SI;SI;SI
157886;UNIVERSIDAD NACIONAL DE TRUJILLO;ESPECIALISTA CIRUGÍA GENERAL;SI;SI;SI
157887;UNIVERSIDAD PRIVADA DEL NORTE;INGENIERÍA DE SISTEMAS;SI;SI;SI
157889;UNIVERSIDAD NACIONAL DE TRUJILLO;EDUCACIÓN;SI;SI;NO
157890;UNIVERSIDAD NACIONAL DE TRUJILLO;LICENCIADO EN ENFERMERÍA;SI;SI;SI
157890;UNIVERSIDAD NACIONAL DE TRUJILLO;ESPECIALISTA EN ENFERMERIA CUIDADO DEL ADULTO EN TERAPIA INTENSIVA;SI;;SI
157891;UNIVERSIDAD NACIONAL DE TRUJILLO;PROFESOR DE EDUCACIÓN SECUNDARIA;SI;NO;SI
160941;UNIVERSIDAD SEÑOR DE SIPAN;DERECHO;NO;NO;NO
160942;UNIVERSIDAD NACIONAL DE TRUJILLO;INGENIERIA INDUSTRIAL;NO;NO;NO
160942;UNIVERSIDAD DE LIMA;DERECHO Y CIENCIAS POLITICAS;SI;NO;NO
160943;UNIVERSIDAD TECNOLOGICA DEL PERU - UTP;DERECHOS Y CIENCIAS POLÍTICAS;SI;SI;NO
160944;UNIVERSIDAD CÉSAR VALLEJO;DERECHO;SI;SI;SI
160945;UNIVERSIDAD PRIVADA CÉSAR VALLEJO;CONTABILIDAD;SI;SI;SI
160946;UNIVERSIDAD NACIONAL DE TRUJILLO;ANTROPOLOGÍA SOCIAL;SI;SI;SI
158036;UNIVERSIDAD NACIONAL DE TRUJILLO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158038;UNIVERSIDAD NACIONAL DE TRUJILLO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
158039;PEDRO RUIZ GALLO;LICENCIADO EN EDUCACIÓN: CIENCIAS HISTÓRICO SOCIALES Y FILOSOFÍA;SI;;SI
158039;LOS ÁNGELES: CHIMBOTE;ABOGADO;SI;;SI
158040;ENRIQUE GUZMAN Y VALLE - LA CANTUTA;CONFECCIONES INDUSTRIALES;SI;NO;NO
158041;UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES;OBSTETRA;SI;SI;SI
158042;UNIVERSIDAD NACIONAL DE TRUJILLO;INGENIERIA AGROINDUSTRIAL;SI;SI;NO
158558;UNIVERSIDAD NACIONAL DE TRUJILLO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
158559;UNIVERSIDAD PRIVADA ANTENOR ORREGO;ARQUITECTURA;SI;SI;NO
158559;ESCUELA SUPERIOR DE FORMACIÓN ARTÍSTICA PÚBLICA "MACEDONIO DE LA TORRE";ARTES PLÁSTICAS Y VISUALES;SI;SI;SI
158560;UNIVERSIDAD ALAS PERUANAS;DERECHO Y CIENCIAS POLÍTICAS;NO;NO;NO
158561;UNIVERSIDAD NACIONAL DE TRUJILLO;EDUCACIÓN SECUNDARIA;SI;SI;SI
158561;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO;SI;SI;NO
158562;UNIVERSIDAS CÉSAR VALLEJO;EDUCACIÓN SECUNDARIA: ESPECIALIDAD EN LENGUA Y LITERATURA;SI;SI;SI
158563;UNIVERSIDAD NACIONAL DE TRUJILLO;ECONOMÍA;SI;SI;SI
158564;UNIVERSIDAD NACIONAL DE TRUJILLO;AGROINDUSTRIAL;NO;NO;NO
159173;UNIVERSIDAD NACIONAL DE TRUJILLO;LIC EN EDUCACIÓN PRIMARIA;SI;NO;SI
159175;UNIVERSIDAD INDOAMERICANA;RADIO ELECTRÓNICA;SI;NO;SI
160504;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO;SI;SI;SI
160505;UNIVERSIDAD CESAR VALLEJO;PSICOLOGIA;SI;SI;SI
160506;UNIVERSIDAD NACIONAL DE TRUJILLO;FISICO;SI;SI;SI
