ID_CANDIDATO;ORGANIZACION_POLITICA;ANIO;FECHA_RENUNCIA
160189;ALIANZA ELECTORAL ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP;2019;/Date(-62135578800000)/
161083;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2010;/Date(-62135578800000)/
161083;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2017;/Date(-62135578800000)/
161084;PARTIDO POLÍTICO ACCION POPULAR;2013;/Date(-62135578800000)/
157870;PARTIDO POLÍTICO SOLIDARIDAD NACIONAL;2017;/Date(-62135578800000)/
157873;PARTIDO POLÍTICO UNION POR EL PERU;2019;/Date(-62135578800000)/
157874;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL ACUERDO POPULAR UNIFICADO;2015;/Date(-62135578800000)/
157966;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2005;/Date(-62135578800000)/
157967;PARTIDO POLÍTICO PERU POSIBLE;2014;/Date(-62135578800000)/
157969;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2016;/Date(-62135578800000)/
160479;PARTIDO POLÍTICO ACCION POPULAR;2007;/Date(-62135578800000)/
158535;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2014;/Date(-62135578800000)/
159467;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2009;/Date(-62135578800000)/
160306;MOVIMIENTO REGIONAL O DEPARTAMENTAL PATRIA ARRIBA PERU ADELANTE;2015;/Date(-62135578800000)/
160307;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO DEMOCRATICO JUNTOS POR EL PROGRESO;2011;/Date(-62135578800000)/
160226;PARTIDO POLÍTICO PERU POSIBLE;2012;/Date(-62135578800000)/
161176;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2017;/Date(-62135578800000)/
161179;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2009;/Date(-62135578800000)/
161246;ALIANZA ELECTORAL ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP;2018;/Date(-62135578800000)/
161247;PARTIDO POLÍTICO PERU POSIBLE;2010;/Date(-62135578800000)/
161247;PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU;2000;/Date(-62135578800000)/
161249;PARTIDO POLÍTICO UNION POR EL PERU;2017;/Date(-62135578800000)/
157876;PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC;2019;/Date(-62135578800000)/
157877;PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC;2018;/Date(-62135578800000)/
160106;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL AYNI;2019;/Date(-62135578800000)/
158221;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2014;/Date(-62135578800000)/
159334;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO INDEPENDIENTE REGIONAL AYLLU;2018;/Date(-62135578800000)/
160185;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2019;/Date(-62135578800000)/
160186;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO INDEPENDIENTE TRABAJANDO PARA TODOS;2019;/Date(-62135578800000)/
159337;PARTIDO POLÍTICO PERU POSIBLE;2012;/Date(-62135578800000)/
161652;FRENTE DESCENTRALISTA DE PUEBLOS ANDINOS;2010;/Date(-62135578800000)/
159926;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO INDEPENDIENTE REGIONAL AYLLU;2017;/Date(-62135578800000)/
159926;PARTIDO POLÍTICO PERU POSIBLE;2013;/Date(-62135578800000)/
159733;ACCION POPULAR;2017;/Date(-62135578800000)/
161582;PARTIDO POLÍTICO MOVIMIENTO NUEVA IZQUIERDA;2007;/Date(-62135578800000)/
157878;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2010;/Date(-62135578800000)/
157880;ORGANIZACIÓN POLÍTICA LOCAL DISTRITAL TOURNAVISTA EN ACCION;2013;/Date(-62135578800000)/
160217;PARTIDO POLÍTICO PERU POSIBLE;2014;/Date(-62135578800000)/
160219;PARTIDO POLÍTICO PERU POSIBLE;2014;/Date(-62135578800000)/
158063;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2015;/Date(-62135578800000)/
160494;PARTIDO POLÍTICO AGRUPACION INDEPENDIENTE SI CUMPLE;2007;/Date(-62135578800000)/
159224;PARTIDO POLÍTICO NUEVA MAYORIA;2010;/Date(-62135578800000)/
158263;PARTIDO POLÍTICO PERU POSIBLE;2017;/Date(-62135578800000)/
158264;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2018;/Date(-62135578800000)/
158264;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2006;/Date(-62135578800000)/
161633;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2017;/Date(-62135578800000)/
159783;PARTIDO POLÍTICO VAMOS PERU;2015;/Date(-62135578800000)/
159783;PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU;2008;/Date(-62135578800000)/
159784;PARTIDO POLÍTICO UNION POR EL PERU;2019;/Date(-62135578800000)/
157881;PARTIDO POLÍTICO AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL;2019;/Date(-62135578800000)/
158177;PARTIDO POLÍTICO FUERZA POPULAR;2017;/Date(-62135578800000)/
158178;PARTIDO POLÍTICO FUERZA POPULAR;2017;/Date(-62135578800000)/
158714;MOVIMIENTO REGIONAL O DEPARTAMENTAL UNIDOS POR LA REGION;2019;/Date(-62135578800000)/
160495;PARTIDO POLÍTICO TODOS POR EL PERU;2009;/Date(-62135578800000)/
160495;PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC;2010;/Date(-62135578800000)/
160497;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2011;/Date(-62135578800000)/
158043;MOVIMIENTO REGIONAL O DEPARTAMENTAL PARTIDO REGIONAL DE INTEGRACION;2008;/Date(-62135578800000)/
160149;PARTIDO POLÍTICO PERU POSIBLE;2017;/Date(-62135578800000)/
160059;PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC;2010;/Date(-62135578800000)/
160059;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;2019;/Date(-62135578800000)/
160060;PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC;2010;/Date(-62135578800000)/
160062;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2010;/Date(-62135578800000)/
161347;PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU;2010;/Date(-62135578800000)/
161348;PARTIDO POLÍTICO FUERZA POPULAR;2010;/Date(-62135578800000)/
160275;UNIDOS POR LA REGIÓN;2019;/Date(-62135578800000)/
160276;ALIANZA PARA EL PROGRESO;2017;/Date(-62135578800000)/
160277;MOVIMIENTO REGIONAL OBRAS DE LA MODERNIDAD;2017;/Date(-62135578800000)/
159760;FUERZA NACIONAL Y NACION VERDE;2018;/Date(-62135578800000)/
158192;PARTIDO POLÍTICO PERU POSIBLE;2011;/Date(-62135578800000)/
158931;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2019;/Date(-62135578800000)/
157892;PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC;2014;/Date(-62135578800000)/
157892;MOVIMIENTO REGIONAL COMBINA JUNIN;2019;/Date(-62135578800000)/
157896;ALIANZA ELECTORAL CAMINEMOS JUNTOS POR JUNIN.;2019;/Date(-62135578800000)/
157896;PARTIDO POLÍTICO FUERZA POPULAR;2017;/Date(-62135578800000)/
158984;MOVIMIENTO REGIONAL O DEPARTAMENTAL CORAZON LIBRE;2017;/Date(-62135578800000)/
159707;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2019;/Date(-62135578800000)/
159710;PARTIDO POLÍTICO MOVIMIENTO NUEVA IZQUIERDA;2012;/Date(-62135578800000)/
160499;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2014;/Date(-62135578800000)/
160500;PARTIDO POLÍTICO RESURGIMIENTO PERUANO;2005;/Date(-62135578800000)/
160501;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2013;/Date(-62135578800000)/
161510;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2012;/Date(-62135578800000)/
161513;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2009;/Date(-62135578800000)/
160443;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN;2018;/Date(-62135578800000)/
