ID_CANDIDATO;TIPO_BIEN;VALOR
157950;DEPARTAMENTO;900000
157950;TERRENO;1200000
159661;PREDIO;80000
159661;PREDIO;206000
160960;CASA;5000
158305;CASA;40000
158306;CASA;30000
158608;CASA;16000
160566;TERRENO;20000
160566;DEPARTAMENTO;206925.91
160566;ESTACIONAMIENTO;19346.5
160566;DEPÓSITO;2000
160566;CASA;30770.61
161094;CASA;200000
158827;VIVIENDA EN CONSTRUCCIÓN;1000
158828;VIVIENDA;50000
158828;TERRENO;5000
158828;TERRENO;30000
158828;TERRENO;10000
161469;CASA;800000
161470;CASA;56204.87
161470;CASA CHAGRA;4486.03
161470;CHAGRA;570.72
161471;INMUEBLE;47158
161859;TERRENO;60000
161860;CASA;100000
161860;TERRENO;50000
159724;DEPARTAMENTO;88000
159532;LIMA;0
160697;PREDIO RURAL;50000
160699;TERRENO;10000
160699;VIVIENDA;80000
160699;CASA DE CAMPO;60000
160700;CASA;257688
160700;CASA;97758
160700;CASA;195846
160700;TIENDA;100000
160700;PARCELA;200000
157924;EDIFICIO;600000
157925;DEPARTAMENTO;321000
157925;CASA;100500
157925;ESTACIONAMIENTO;40000
157925;TENDAL;10000
157926;CASA;45000
157926;TERRENO;50000
157927;TERRENO;20000
157928;GRIFO;2076117
157928;GRIFO;2100000
157928;CASA;639238.48
157928;TERRENO;5000
157928;TERRENO;1735629.22
157928;CASA;91217.28
157929;TERRENO;6400
157930;CASA;65712.34
157930;CASA;51705.57
157930;CASA;40000
157930;PUESTO DE VENTA;12000
157930;PUESTO DE VENTA;12000
159002;CASA;80000
158237;DEPARTAMENTO;170000
158237;DEPARTAMENTO;102000
158237;DEPARTAMENTO;102000
158237;DEPARTAMENTO;102000
158237;DEPARTAMENTO;102000
158237;DEPARTAMENTO;102000
158238;CASA;50000
158239;CASA;200000
158239;TERRENO;90000
158239;TERRENO;80000
158240;CASA;40000
158241;CASA;50000
158243;CASA;150000
159794;CASA;213533.44
159795;CASA;250000
159795;TERRENO;1600
159796;TERRENO;2000
159797;CASA;4538
158597;CASA;40000
158597;PARCELA;8500
158597;PARCELA;8500
158597;PARCELA;8500
158597;PARCELA;8500
158597;PARCELA;8500
158597;PARCELA;8500
158597;PARCELA;8500
158598;CASA;0
158599;CASA;10000
158600;CASA;15000
160569;CASA;30000
160569;CASA;25000
160569;PARCELA;160000
160569;GRANJA;450000
160569;CASA;80000
160569;TERRENO;45000
160570;CASA;266711.9
160570;TERRENO;350000
160574;DEPARTAMENTO;59177.28
160574;LOCAL INDUSTRIAL;1201549.03
160574;TERRENO;19766.100000000002
160575;CASA;37788.8
160575;DEPARTAMENTO;77714.74
160575;COCHERA;2238.7200000000003
160394;CASA;252089
160394;TERRENO;60000
160394;PREDIO RUSTICO;30000
160394;PREDIO RUSTICO;30000
160395;CASA - HABITACION;104445
160395;PREDIO RUSTICO;84000
160396;CASA;60000
160396;DPTO;155484.9
160396;ESTAL;3560.7400000000002
160398;CASA;50000
160400;TERRENO;20000
161822;TERRENO;13090
161822;TERRENO;91018
161822;TERRENO;15000
161823;DEPARTAMENTO;600000
161825;CASA HABITACION;46365.16
161825;CASA HABITACION;53512
161825;TERRENO;5000
158142;CASA;107486.99
158144;CASA;57856.55
158146;CASA;60000
158147;CASA;63616.1
160933;CASA;400000
160933;CASA;900000
160933;CASA;360000
160933;SECCIÓN DE PROPIEDAD;400000
160935;VIVIENDA;150000
160936;CASA;156511
160936;PREDIO RURAL;60139
160938;CASA;187597.21
160938;TERRENO;8925
160938;VIVIENDA;189083.74
160939;PREDIO RURAL;30000
160939;PREDIO RURAL;15000
160967;CASA;146719
160968;CASA;90000
159325;DPTO;42638.590000000004
159325;DPTO;39276.5
159325;OFICINA;36683.23
159325;INMUEBLE;36683.23
159326;INMUEBLE;35000
159327;DPTO;113439.16
159330;INMUEBLE;11280
158087;CASA;2000000
158088;CASA;195950.80000000002
158088;CASA;20000
158089;CASA;123638.5
158089;CASA;33116.22
158090;CASA;1300000
159282;DEPARTAMENTO;92171.14
159282;COCHERA;3424.09
159283;TERRENO;10000
159285;VIVIENDA;57800
159286;CASA;61925.41
159286;CASA;269194.74
159287;CASA;500000
159288;VIVIENDA;100979.23
159288;PREDIO;50000
159499;CASA;2160
159500;LIMA;62840
158958;TERRENO;65000
158958;TERRENO;50000
158959;INMUEBLE;288000
158959;PREDIO;78000
158960;INMUEBLE;55037.15
158960;DEPARTAMENTO;104282.27
158963;TERRENO;20000
161003;DEPARTAMENTO;12038.69
161003;CASA;85971.37
161003;CASA CO PROPIEDAD;62526.590000000004
161007;DEPARTAMENTO;72028.45
161007;DEPARTAMENTO;109349.82
161007;TERRENO;57780.07
161007;ESTACIONAMIENTO;1537710
160352;BIEN INMUEBLE;95000
160352;BIEN INMUEBLE;50000
157932;CASA;600000
157932;CASA;200000
157957;CASA;80000
157935;TERRENO;240000
157935;TERRENO;5000
161078;VIVIENDA;480000
161080;VIVIENDA;60000
161081;CASA;150000
161082;VIVIENDA;200000
161082;SOLAR;50000
161082;CASA;80000
160655;DEPARTAMENTO;640000
160656;CASA;215000
159194;COPROPIEDAD;160038.1
159194;COPROPIEDAD;847.04
160576;INMUEBLE;67626.67
160576;INMUEBLE;118389.29000000001
160577;CASA;30000
160577;CASA;20000
160577;CASA;70000
160578;CASA;140000
160580;INMUEBLE;128000
161990;BIEN INMUEBLE;150
161991;INMUEBLE;300
161993;INMUEBLE;100
161993;INMUEBLE;120
161883;OFICINA;60000
161884;CASA;84
160332;TERRENO;11322
160333;TERRENO;15390
160334;TERRENO;148
160334;TERRENO;59
160336;CASA;696
160336;TERRENO;28
160316;TERRENO;15350
160317;CASA;269160
160317;CASA;235515
160317;CASA;336450
160318;DEPARTAMENTO UNIFAMILIAR;169102.30000000002
160319;VIVIENDA;500000
160319;TERRENO;72399.46
159449;PREDIO;21693
160642;INMUEBLE - CASA FAMILIAR;150000
160643;CASA;481.87
160646;INMUEBLE;76096
158971;CASA;295000
158972;TERRENO RURAL;25000
158973;CASA;272380.73
159968;CASA;70000
159969;TERRENO;5000
160210;CASA;350
160211;CASA;150
160158;CASA;230
160158;TIENDA;70
160160;LOTE - TERRENO;150
160160;LOTE - TERRENO;100
160160;LOTE - TERRENO;100
158888;CASA;444
161148;PREDIO RUSTICO;520000
161148;TERRENO;30000
161148;TERRENO;400000
161148;TERRENO;90000
161148;COMERCIAL;1100000
161148;URBANO;300000
161148;TERRENO;100000
161148;CASA;120000
161148;TERRENO;130000
161148;TERRENO;4500000
161148;PREDIO;120000
161148;PREDIO;100000
161148;CASA;1100000
161148;TERRENO;80000
161149;VIVIENDA;70342
161150;CASA HABITACION;5000000
161151;CASA;41580.82
161151;TERRENO;30000
157936;INMUEBLE;94611.36
157936;INMUEBLE;212346.56
157936;INMUEBLE;269.89
157936;INMUEBLE;70025.26
157937;CASA;0
157939;PREDIO;85339
157939;PREDIO;7568
158185;VIVIENDA;203620
161280;CASA;30000
160585;DEPARTAMENTO;50688.46
160585;OFICINA;26378.45
158204;CASA;118018.40000000001
158204;CASA;150084
158205;INMUEBLE;74000
158050;CASA;2000
159463;PREDIO URBANO;900000
159463;PREDIO URBANO;250000
159463;PREDIO URBANO;250000
158996;INMUEBLE;300000
158996;INMUEBLE;250000
158996;INMUEBLE;100000
158996;PREDIO RURAL;30000
158996;PREDIO RURAL;700000
158996;PREDIO RURAL;150000
158996;PREDIO RURAL;200000
158996;PREDIO RUSTICO;250000
158996;PREDIO URBANO;800000
158996;PREDIO URBANO;600000
158996;PREDIO URBANO;600000
158996;PREDIO RURAL;200000
158997;PARCELA;300000
158997;PARCELA;250000
158997;PARCELA;100000
158998;TERRENO;3800
158998;INMUEBLE;100000
159150;TERRENO;24460.15
159338;PREDIO RURAL;3000
159338;PREDIO RURAL;300
159338;PREDIORURAL;3000
159339;RURAL;35000
159339;CASA;200000
159339;CASA;70000
159339;CASA;30000
159340;CASA;27.830000000000002
159340;DEPARTAMENTO;110.08
159340;DEPARTAMENTO;132000
159340;COCHERA;28000
158943;TERRENO;11358.5
158692;CASA VIVIENDA;300000
158692;TERRENO RURAL;70000
158692;LOTE URBANO;30000
158692;TERRENO AGRICOLA;250000
158693;CASA VIVIENDA;0
160764;INMUEBLE;29
160764;INMUEBLE;29
160764;INMUEBLE;29
160764;INMUEBLE;29
160764;INMUEBLE;29
158122;TERRENO;12000
158123;INMUEBLE;92919.12
158123;INMUEBLE;22618.8
158123;INMUEBLE;1016706.25
158123;INMUEBLE;113991.41
158123;INMUEBLE;30967.940000000002
158123;INMUEBLE;18944
158123;INMUEBLE;474401.57
158123;INMUEBLE;310023.51
158123;INMUEBLE;75724.83
158123;INMUEBLE;11761.050000000001
158123;INMUEBLE;10373.1
158123;INMUEBLE;35817.67
158123;INMUEBLE;168121.47
158123;INMUEBLE;30101.72
158123;INMUEBLE;60000
158123;INMUEBLE;82418.09
158123;INMUEBLE;128449.12000000001
158123;INMUEBLE;265010.71
158123;INMUEBLE;40000
158123;INMUEBLE;251247.9
158123;INMUEBLE;18000
158123;INMUEBLE;14800
158123;INMUEBLE;15600
158123;INMUEBLE;85925.56
158123;INMUEBLE;12500
158123;INMUEBLE;9768.64
158123;INMUEBLE;24498.38
158123;INMUEBLE;64392.49
158123;INMUEBLE;12000
158123;INMUEBLE;9500
158123;INMUEBLE;12500
158123;INMUEBLE;12500
158123;INMUEBLE;20000
158123;INMUEBLE;40000
158123;INMUEBLE;133920.86000000002
158123;INMUEBLE;30000
158123;INMUEBLE;33055.14
158123;INMUEBLE;30000
158123;INMUEBLE;40000
158123;INMUEBLE;18000
158123;INMUEBLE;50000
158123;INMUEBLE;20000
158123;INMUEBLE;15000
158123;INMUEBLE;10000
158123;INMUEBLE;2500
158123;INMUEBLE;60000
158123;INMUEBLE;50000
158123;INMUEBLE;60000
158123;INMUEBLE;20000
158123;INMUEBLE;15000
158123;INMUEBLE;30000
158123;INMUEBLE;22690.78
158123;INMUEBLE;30000
158123;INMUEBLE;25000
158123;INMUEBLE;30000
158123;INMUEBLE;70000
158123;INMUEBLE;54250
158123;INMUEBLE;20000
158123;INMUEBLE;100000
158123;INMUEBLE;15000
158123;INMUEBLE;15000
158123;INMUEBLE;25000
158123;INMUEBLE;30000
160161;PREDIO URBANO;100000
160161;PREDIO RURAL;120000
160161;PREDIO RURAL;180000
160163;PREDIO URBANO;8000
161370;CASA;90077
161371;INMUEBLE;10000
157942;CASA;677.85
160236;CASA;110000
160238;CASA;120000
159604;DEPARTAMENTO;3911860
159811;TERRENO;17000
159812;CASA;96641.16
159813;TERRENO;11000
159813;TERRENO;7155
158593;VIVIENDA;132.39000000000001
160588;CASA;150000
160588;TERRENO;30000
158623;CASA;115434
161588;CASA;69983.01
161589;CASA;40000
160305;INMUEBLE RURAL;3000
160305;INMUEBLE;230000
160305;INMUEBLE;100000
160305;INMUEBLE;40000
160082;DEPARTAMENTO;326400
160082;DEPARTAMENTO;465750
160082;TERRENO;35000
159375;PREDIO;63237.840000000004
159375;PREDIO;14000
159376;PREDIO;30000
159435;CASA HABITACION;300000
159436;COCHERA;39818.13
159436;COCHERA;8438.86
159436;COCHERA;14912.35
159436;DEPARTAMENTO;69760
159436;DEPARTAMENTO;72602.38
159436;DEPARTAMENTO;81337.03
159436;AIRES QUINTO PISO;14912.35
159436;AIRES;5447.11
159436;AIRES;8478.8
159750;CASA;173595.59
159750;TERRENO;10642.9
159751;CASA;173056.39
159751;COMERCIAL;11118.42
159751;COMERCIAL;10556.09
159752;TERRENO;3220
158126;EDIFICIO;162034.46
158126;PARCELA;6000
158126;TERRENO;12000
158126;TERRENO;12000
158126;COCHERA;10763.74
158126;COCHERA;12049.380000000001
158126;COCHERA;10410.07
158126;DEPARTAMENTO;12049.380000000001
158126;DEPARTAMENTO;7486.05
158126;DEPARTAMENTO;6468
158126;CASA;348669.79
158126;TERRENO;5600
158126;TERRENO;10000
158126;CASA;103961.31
158127;TERRENO;12794.84
158127;DEPARTAMENTO;130666.09
158128;TERRENO;9120
158128;CASA;31950
161747;INMUEBLE;102564
159879;PREDIO;30000
159879;PREDIO;10000
159879;PREDIO;10000
159880;CASA;500000
159881;PREDIO;56223.6
159476;CASA;50
159876;CASA;50359.07
159876;CASA;69884.12
159876;CASA;32516.260000000002
159877;PREDIO;182456.88
159877;CHACRA;63878.72
159877;CHACRA;23883.16
160639;PREDIO AGRICOLA;301875
160639;PREDIO AGRICOLA;345625
160639;PREDIO AGRICOLA;245000
160639;VIVIENDA;1125000
160639;DPTO 102: PRIMER PISO;235406.54
160639;ESTACIONAMIENTO;348.45
160639;ESTACIONAMIENTO;8776.59
160639;DEPOSITO;2165.84
160639;VIVIENDA;15000
157943;INMUEBLE;243515.06
159867;CASA;30000
160927;TERRERO;3800
161806;TERRENO;6000
161806;TERRENO;14000
161807;CHACRA;420000
161807;CHACRA;140000
158590;TERRENO;0
160591;CASA/COPROPIEDAD;94120
160591;CASA/COPROPIEDAD;18142
160591;LOCAL COMERCIAL/COPROPIEDAD;24902
160591;LOCAL COMERCIAL/COPROPIEDAD;89684
160591;CASA/COPROPIEDAD;20518
160591;CASA/ COPROPIEDAD;80242
160592;PREDIO;54098.82
160592;PREDIO;46325.62
160593;CASA;240743
160593;CASA;40500
160593;CASA;60000
160593;TERRENO RUSTICO;40000
158711;CASA;60000
158711;TERRENO;10000
158711;TERRENO;10000
160112;INMUEBLE;40000
160112;INMUEBLE;90000
160112;INMUEBLE;225000
160112;INMUEBLE;70000
160073;TERRENO;50
159156;DEPARTAMENTO;160000
158847;VIVIENDA;113920.43000000001
158849;VIVIENDA;80000
158849;TERRENO AGRICOLA;20000
157867;DEPARTAMENTO;38899.48
157867;DEPARTAMENTO;73985.03
157867;DEPARTAMENTO;58010.4
157867;DEPARTAMENTO;54080.14
157867;DEPARTAMENTO;23370
157867;DEPARTAMENTO;62731.8
157868;DEPARTAMENTO;1296000
157868;ESTACIONAMIENTO;32500
157868;ESTACIONAMIENTO;32500
157868;ESTACIONAMIENTO;32500
157868;ESTACIONAMIENTO;32500
157868;DEPOSITO;48750
157868;CASA;1155000
157868;CASA;60000
157869;CASA;50000
157869;TERRENO;50000
161508;INMUEBLE;1170
158463;CASA;50
158465;TERRENO;35000
158466;CASA;138941.84
158466;CASA;33671
160476;CASA;124240.2
158206;CASA;9191.1
161707;CASA;101400
158935;LOCAL COMERCIAL;113911
158935;LOCAL COMERCIAL;135855.5
158935;LOCAL COMERCIAL;4584.71
158935;LOCAL COMERCIAL;7242.95
158935;LOCAL COMERCIAL;13860.37
158935;LOCAL COMERCIAL;8953.67
158935;LOCAL COMERCIAL;250700.02000000002
158935;LOCAL COMERCIAL;293427.48
158935;VIVIENDA;34212.66
158935;VIVIENDA;593420.4500000001
158935;TERRENO;101343.27
158935;VIVIENDA;475433
158935;VIVIENDA;51619.25
158935;VIVIENDA;51619.25
158935;VIVENDA;51619.25
158935;VIVIENDA;51619.25
158936;TERRENO;40000
159790;MINI DEPARTAMENTO;30000
159791;COCHERA;12000
159791;DEPOSITO;3000
159791;DEPARTAMENTO;381490
158919;TERRENO;10000
158919;CASA;161000
158919;CASA;100000
161031;TERRENO;8000
161031;CASA;15000
161031;TERRENO;8000
161031;TERRENO;8000
159211;VIVIENDA;179500
159211;COMERCIAL;11984.39
159211;COMERCIAL;28337.89
159211;COMERCIAL;10562.67
159211;VIVIENDA;676500
159211;COCHERA Y DEPOSITO;66000
159211;COCHERA;49500
159211;COCHERA;49500
159211;ESTACIONAMIENTO;22374.3
159211;ESTACIONAMIENTO;22374.3
159212;VIVIENDA;246600
159213;TERRENO;79422.82
159360;CASA;78206.49
158965;CASA;134699
158968;CASA;70000
161597;CASA;180
161597;CASA;180
161597;VIVIENDA;180
161598;CASA;35
157958;CASA 2 PISOS;113562.75
157958;CASA 3 PISOS;377200
157960;CASA;17511.06
158528;DEPARTAMANTO;200000
161655;INMUEBLE;33641.19
161655;INMUEBLE;19402.54
158835;PREDIO RURAL;80000
158836;TERRENO;100000
158836;CASA;3350000
161267;TERRENO;7701.6
161267;TERRENO;70000
158818;TERRENO CON CASA;80000
158819;INMUEBLE;21829.68
158819;INMUEBLE;20556.03
159096;CASA;70000
159083;CASA;98744.3
159083;CASA;25000
159083;CASA;35000
159083;TERRENO;10282
159083;TERRENO;2692
159084;CASA;11100
160594;LOCAL;50000
160595;DEPARTAMENTO;74232.43000000001
160581;TERRENO;70000
160955;CASA;671180.4
160955;TERRENO;9187.19
160955;TERRENO;96169.25
160955;TERRENO;30000
160955;TERRENO;30000
160957;CASA VIVIENDA;120
159309;CASA;30000
159310;PREDIO;17000
159310;PREDIO;17000
159311;CASA;30000
158939;DEPARTAMENTO;167
158939;TERRENO;67
159342;INMUEBLE;177234.91
159342;INMUEBLE;43319.99
160702;INMUEBLE;150000
160279;TERRENO;100000
160280;TERRENO;12500
