ID_CANDIDATO;UNIVERSIDAD;CARRERA;CONCLUIDO;BACHILLER;TITULO
161628;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;LICENCIADO EN EDUCACIÓN CON ESPECIALIDAD EN LITERATURA;SI;SI;SI
161628;UNIVERSIDAD CIENTÍFICA DEL PERÚ;DERECHO;SI;SI;SI
159231;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;ECONOMIA;SI;SI;SI
159232;UNIVERSIDAD PRIVADA DEL NORTE;ADMINISTRACION;SI;SI;NO
159233;UNIVERSIDAD PARTICULAR DE IQUITOS;DERECHO;SI;SI;SI
159234;UNIVERSIDAD CIENTÍFICA DEL PERU;DERECHO Y CIENCIAS POLÍTICA;NO;NO;NO
159417;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;INGENIERIA FORESTAL;SI;SI;SI
159418;UNIVERSIDAD RICARDO PALMA;ARQUITECTURA Y URBANISMO;SI;SI;SI
159419;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;IDIOMAS EXTRANJEROS;NO;NO;NO
159420;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;FARMACIA Y BIOQUIMICA;SI;SI;SI
159424;SAN MARTIN PORRES;SOCIOLOGIA;SI;SI;NO
161184;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;ADMINISTRACION;NO;NO;NO
159431;UNIVERSIDAD NACINAL DE LA AMAZONIA PERUANA;MEDICINA HUMANA;SI;SI;SI
159433;UNIVERSIDAD CIENTÍFICA DEL PERU;ADMINISTRACIÓN DE EMPRESAS;SI;SI;SI
160322;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;CIENCIAS BIOLOGICAS;SI;SI;SI
160232;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;LENGUA Y LITERATURA - EDUCACIÓN;SI;SI;SI
160232;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;ADMINISTRACIÓN;SI;SI;SI
160233;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;MEDICINA HUMANA;SI;SI;SI
160234;UNIVERSIDAD NACIONAL DE SAN MARTIN;OBSTETRICIA;SI;SI;SI
161343;UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA;ADMINISTRACION;SI;SI;SI
161344;UNIVERSIDAD DE IQUITOS;ADMINISTRACION;NO;NO;NO
158850;UNIVERSIDAD CIENTÍFICA DEL PERU;;SI;SI;SI
158851;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;LICENCIADA ENFERMERIA;SI;SI;SI
158852;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;DERECHO;SI;;SI
160988;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;OBSTETRA;SI;SI;SI
160988;UNIVERSIDAD NACIONAL DEL CALLAO;INGENIERIA ALIMENTARIA;SI;SI;SI
160989;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;MEDICINA HUMANA;SI;SI;SI
160991;UNIVERSIDAD NACIONAL INCA GARCILASO DE LA VEGA;TURISMO Y HOTELERIA;SI;SI;SI
160768;UNIVERSIDAD CIENTÍFICA DEL PERÚ;CIENCIAS DE LA COMUNICACION;NO;NO;NO
160770;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;INGENIERIA FORESTAL;SI;SI;NO
158989;SAN LUIS GONZAGA DE ICA;EDUCACION;SI;SI;SI
158990;CESAR VALLEJO;DERECHO;SI;SI;SI
157915;UNIVERSIDAD INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
157916;UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO;CIENCIAS DE LA COMUNICACIÓN;SI;NO;
157917;UNIVERSIDAD NACIONAL DE SAN AGUSTÍN;QUIMICA;NO;NO;NO
158624;UNIVERSIDAD ANDINA DEL CUSCO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158625;UNIVERSIDAD SAN ANTONIO ABAD DEL CUSCO;INGENIERÍA FORESTAL;SI;SI;SI
158625;UNIVERSIDAD ANDINA DEL CUSCO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
158626;UNIVERSIDAD ANDINA DEL CUSCO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161472;UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS;INGENIERIA AGROINDUSTRIAL;NO;NO;NO
160560;JOSE FAUSTINO SANCHEZ CARRION;ENFERMERIA;SI;SI;SI
160561;UPAO;DERECHO;NO;NO;NO
161555;UNIVERSIDAD ANDINA DEL CUSCO;DERECHO;SI;SI;SI
161556;UNIVERSIDAD NACIONAL AMAZÓNICA DE MADRE DE DIOS;INGENIERÍA AGROINDUSTRIAL;NO;NO;NO
158414;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;INGENIERÍA AGRONOMICA;SI;;SI
158415;UNIVERSIDAD ANDINA DEL CUSCO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159319;UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO;ZOOTECNIA;SI;SI;SI
159319;UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO;ZOOTECNIA;SI;SI;SI
161089;UNIVERSIDAD NACIONAL AMAZÓNICA DE MADRE DE DIOS;DERECHO Y CIENCIA POLITICAS;SI;SI;SI
160636;SAN MARTIN DE PORRES;;SI;;SI
160638;UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS;;SI;SI;
161365;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;ADMINISTRADOR DE EMPRESAS;SI;SI;SI
160391;UNIVERSIDAD NACIONA AMAZONICA DE MADRE DE DIOS;INGENIERIA FORESTAL Y MEDIO AMBIENTE;NO;;
160392;UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS;;SI;;
158620;ALAS PERUANAS;ADMINISTRACION Y NEGOCIOS INTERNACIONALES;SI;SI;NO
158805;UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES;EDUCACION;SI;SI;SI
158806;UNIVERSIDAD DE LIMA;ABOGADO;SI;SI;SI
158806;UNIVERSIDAD DE SAN MARTIN DE PORRES;RELACIONES INDUSTRIALES;SI;SI;SI
157918;UNIVERSIDAD CATOLICA DE SANTA MARIA;CIENCIAS DE LA COMUNICACIÓN SOCIAL;SI;SI;SI
157920;JOSE CARLOS MARIATEGUI;DERECHO;SI;SI;SI
161351;UNIVERSIDAD NACIONAL FEDERICO VILLAREAL;INGENIERIA CIVIL;SI;SI;SI
161353;JOSE CARLOS MARIATEGUI;CONTABILIDAD;NO;NO;NO
159027;UNIVERSIDAD JOSE CARLOS MARIATEGUI;DERECHO;SI;SI;SI
159029;UNIVERSIDAD PRIVADA JOSE CARLOS MARIATEGUI;CONTADOR PUBLICO;SI;SI;SI
159032;JOSE CARLOS MARIATEGUI;ADMINISTRACION Y MARKETING ESTRATEGICO;SI;NO;NO
160563;ALAS PERUANAS;INGENIERIA INDUSTRIAL;SI;SI;
160564;UNIVERSIDAD CATOLICA DE SANTA MARIA - AREQUIPA;CIENCIAS JURIDICAS Y POLITICAS - DERECHO;SI;SI;SI
159489;SAN AGUSTÍN DE AREQUIPA;CIENCIAS DE LA EDUCACIÓN;;SI;
161899;UNIVERSIDAD NACIONAL FEDERICO VIRRAREAL;ECONOMIA;SI;SI;NO
161900;UNIVERSIDAD PARTICULAR JOSE CARLOS MARIATEGUI;DERECHO;SI;NO;NO
159805;UNIVERSIDAD NACIONAL DE SAN AGUSTION;CIENCIAS DE LA COMUNICACION;SI;NO;
159806;UNIVERSIDAD JOSE CARLOS MARIATEGUI;DERECHO;SI;SI;SI
159219;JOSE CARLOS MARIATEGUI;INGENIERÍA DE SISTEMAS E INFORMÁTICA;SI;SI;SI
159221;CATÓLICA DE SANTA MARÍA;COMUNICACIÓN SOCIAL;SI;SI;SI
158923;UNIVERSIDAD JOSÉ CARLOS MARIÁTEGUI;DERECHO;SI;SI;SI
158923;UNIVERSIDAD JOSÉ CARLOS MARIÁTEGUI;PSICOLOGÍA;NO;NO;NO
158925;UNIVERSIDAD NACIONAL MOQUEGUA;GESTION PUBLICA Y DESARROLLO SOCIAL;SI;SI;
160772;JOSÉ CARLOS MARIÁTEGUI;DERECHO;SI;SI;SI
160773;UNIVERSIDAD JOSÉ CARLOS MARIATEGUI;DERECHO;SI;SI;SI
160773;UNIVERSIDAD NACIONAL DE MOQUEGUA;GESTIÓN PÚBLICA Y DESARROLLO SOCIAL;SI;NO;NO
159322;UNIVERSIDAD MAYOR DE SAN MARCOS;;NO;NO;NO
159323;UNIVERSIDAD DE SAN MARTÍN DE PORRES;LICENCIADA ENFERMERÍA;SI;SI;SI
160674;UNIVERSIDAD JOSÉ CARLOS MARIATEGUI;INGENIERÍA COMERCIAL;SI;SI;SI
160675;UNIVERSIDAD JOSÉ CARLOS MARIATEGUI;DERECHO;SI;SI;SI
161567;INIDE INSTITUTO NACIONAL DE INVESTIGACION Y DESARROLLO DE LA EDUCACION;PROFESOR DE EDUCACION PRIMARIA-SECUNDARIA;SI;NO;SI
161568;UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN;AGRONOMIA;SI;SI;SI
159632;UNIVERSIDAD DE TACNA;DERECHO;NO;;
160208;UNIVERSIDAD CATÓLICA SANTA MARÍA;EDUCACIÓN CIENCIAS;SI;SI;SI
160208;UNIVERSIDAD TELESUP;DERECHO;SI;NO;NO
158069;UNIVERSIDAD NACIONAL DE TACNA;INGENIERÍA DE MINAS;NO;NO;NO
158070;JOSE CARLOS MARIATEGUI;CONTABILIDAD;SI;SI;SI
161189;UNIVERSIDAD PRIVADA HUANUCO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
161191;UNIVERSIDAD PERUANA LOS ANDES;DERECHO Y CIENCAS POLITICAS;SI;SI;NO
157949;UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN;OBSTETRICIA;SI;SI;SI
157949;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN;;SI;SI;SI
157950;PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ;CIENCIAS DE LA INFORMACIÓN;SI;SI;SI
157951;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN;DERECHO Y CIENCIAS POLITICAS;SI;SI;NO
160958;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN;EDUCACIÓN;NO;SI;
160959;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN;LENGUA Y LITERATURA;SI;SI;NO
160960;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN;EDUCACIÓN INICIAL;SI;SI;SI
158305;UNIVERSIDAD DANIEL ALCIDES CARRION;CIENCIAS DE LA EDUCACION;SI;SI;SI
158306;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION;EDUCACION;SI;SI;SI
158307;UNIVERSIDAD PEDRO RUIZ GALO;EDUCACION PRIMARIA;SI;SI;SI
160566;UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
160567;DANIEL ALCIDES CARRION;CIENCIAS DE LA COMUNICACION;SI;SI;SI
161094;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION;EDUCACIÓN Y CIENCIAS HUMANAS;SI;SI;SI
161095;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION;INGENIERÍA ZOOTECNIA;NO;NO;NO
161096;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION;TELECOMUNICACIONES INFORMATICA;NO;NO;NO
161768;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN;ADMINISTRACIÓN DE EMPRESAS;SI;SI;SI
161770;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN;CIENCIAS DE LA COMUNICACIÓN;SI;SI;SI
158312;UNIVERSIDAD DANIEL ALCIDES CARRION;INGENIERIA DE SISTEMAS Y COMPUTACION;SI;NO;
158313;UNIIVERSIDAD DE HUANUCO;DERECHO Y CIENCIAS POLITICAS;NO;NO;NO
158314;DANIEL ALCIDES CARRION;CIENCIAS DE LA COMUNICACION;SI;SI;SI
158827;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION;INGENIERÍA DE SISTEMAS Y COMPUTACIÓN;SI;SI;NO
158828;UNIVERSIDAD INCA GARCILAZO DE LA VEGA;CIENCIAS CONTABLES Y FINANZAS CORPORATIVAS;SI;SI;
161469;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION;ENFERMERIA;SI;SI;SI
161470;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;COMUNICACION SOCIAL;NO;NO;NO
161470;UNIVERSIDAD DE HUANUCO;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161471;UNIVERSIDAD NACIONAL DE EDUCACIÓN "ENRIQUE GUZMÁN Y VALLE";;SI;SI;SI
161471;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;;SI;SI;NO
161858;UNIVERSIDAD ALAS PERUANAS;INGENIERÍA CIVIL;NO;NO;NO
161858;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION;ZOOTECNIA;NO;NO;NO
161859;ESCUELA LATINOAMERICANA DE MEDICINA;DOCTORA EN MEDICINA;SI;NO;SI
161860;UNIVERSIDAD DANIEL ALCIDES CARRION;INGENIERÍA DE SISTEMAS Y COMPUTACIÓN;NO;NO;NO
159724;UNIVERSIDAD NACIONAL HERMILIO VALDIZAN DE HUANUCO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
159724;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION;CONTABILIDAD Y FINANZAS;SI;SI;SI
159725;UNIVERSIDAD PERUANA LOS ANDES;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
159726;UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN;INGENIERÍA DE SISTEMAS Y COMPUTACIÓN;SI;SI;NO
159532;UNIVERSIDAD NACIONAL DANIEL ALCÍDES CARRIÓN;;SI;SI;SI
159533;UNIVERSIDAD LOS ÁNGELES DE CHIMBOTE;INGENIERÍA DE SISTEMAS;SI;SI;NO
159534;DANIEL ALCIDES CARRION;INGENIERIA DE SISTEMAS E INFORMATICA;SI;SI;SI
159534;DANIEL ALCIDES CARRION;INGENIERIA CIVIL;NO;NO;NO
158224;UNIVERSIDAD DE SAN MARTIN DE PORRES;DERECHO;SI;SI;SI
158225;UNIVERSIDAD PERUANA LOS ANDES;INGENIERIA DE SISTEMAS Y COMPUTACION;NO;NO;NO
160214;UNIVERSIDAD INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
160694;UNIVERSIDAD SAN AMRTIN DE PORRAS;DERECHA Y CIENCIAS POLITICAS;SI;SI;SI
160697;UNIVERSIDAD NACIONAL DE PIURA;ECONOMÍA;SI;SI;SI
160698;UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE - ULADECH;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
160699;UNIVERSIDAD NACIONAL DE PIURA;EDUCACION PRIMARIA;SI;SI;SI
160700;UNIVERSIDAD NACIONAL DE TRUJILLO - UNT;CIENCIAS ECONOMICAS Y CONTABLES;SI;SI;SI
157924;UNIVERSIDAD NACIONAL DE TRUJILLO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
157925;UNIVERSIDAD NACIONAL DE PIURA;CIENCIAS CONTABLES;SI;SI;SI
157925;UNIVERSIDAD NACIONAL DE PIURA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
157926;UNIVERSIDAD DE PIURA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
157927;UNIVERSIDAD CATÓLICA DE LOS ÁNGELES DE CHIMBOTE;EDUCACIÓN INICIAL;SI;SI;SI
157927;UNIVERSIDAD CATÓLICA DE TRUJILLO;GESTIÓN PÚBLICA Y GOBERNABILIDAD;NO;NO;NO
157928;UNIVERSIDAD NACIONAL DE PIURA;INGENIERO ZOOTECNISTA;NO;NO;NO
157929;UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE;OBSTETRICIA;SI;SI;SI
157930;PEDRO RUIZ GALLO;EDUCACIÓN;SI;SI;SI
157930;PEDRO RUIZ GALLO;DERECHO;NO;NO;SI
159001;UNIVERSIDAD SAN PEDRO;CONTABILIDAD;NO;NO;NO
159002;SAN LUIS GONZAGA DE ICA;CONTABILIDAD;SI;NO;SI
158237;INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLTICAS;SI;SI;SI
158238;UNIVERSIDAD NACIONAL DE PIURA;MEDICINA-HUMANA;SI;SI;SI
158239;CESAR VALLEJO -CHICLAYO;INGENIERA CIVIL;SI;SI;NO
158239;UNIVERSIDAD NACIONAL PEDO RUIZ GALLO-LAMBAYEQUE;INGENIERA AGRÍCOLA;SI;SI;SI
158241;UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE - ULADECH;DERECHO Y CIENCIAS POLITICAS;SI;SI;NO
158241;UNIVERSIDAD NACIONAL DE PIURA;DERECHO Y CIENCIAS POLITICAS;NO;NO;SI
158243;UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES;ECONOMISTA;SI;SI;
159794;UNIVERSIDAD DE SAN MARTIN DE PORRES;OBSTETRICIA;SI;SI;SI
159795;UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
159796;UNIVERSIDAD NACIONAL FEDERICO VILLAREAL;INGENIERA ACUICOLA;SI;SI;
159797;UNIVERSIDAD ALAS PERUANAS;INGENIERÍA INDUSTRIAL;NO;;
160569;UNIVERSIDAD SEÑOR DE SIPAN;ADMINISTRACIÓN;SI;NO;NO
160570;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
160571;LOS ANGELES DE CHIMBOTE;DERECHO Y CIENCIAS POLITICAS;NO;NO;NO
160572;UNIVERSIDAD PRIVADA SAN PEDRO SEDE - SULLANA;ENFERMERIA;SI;SI;NO
160573;CESAR VALLEJO - FILIAL PIURA;DERECHO Y CIENCIAS POLÍTICAS;NO;;
160394;UNIVERSIDAD ALAS PERUANAS;INGENIERÍA INDUSTRIAL;NO;NO;NO
160399;UNIVERSIDAD DEL PACIFICO;ADMINISTRACION;SI;SI;NO
160400;UNIVERSIDAD LOS ANGELES DE CHIMBOTE;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
160400;UNIVERSIDAD MAYOR DE SAN MARCOS;EDUCACION;SI;SI;NO
161822;UNIVERSIDAD NACIONAL DE PIURA;INGENIERIA AGRONOMA;SI;SI;SI
161823;UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161826;UNIVERSIIDAD NACIONAL FEDERICO VILLARREAL;FACULTAD DE EDUCACION;SI;SI;NO
161826;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;SEGUNDA ESPECIALIZACION EN GESION ESCOLAR CON LIDERAZGO PEDAGOGICO;SI;NO;SI
161827;UNIVERSIDAD INCA GARCILASO DE LA VEGA;DERECHO Y CIENCIAS POLITICAS;NO;NO;NO
161828;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO Y CIENCIAS POLITICAS;NO;;
158142;UNIVERSIDAD NACIONAL DE PIURA;EDUCACIÓN (PROGRAMA DE COMPLEMENTACIÓN ACADÉMICA) PCA;SI;SI;NO
158142;UNIVERSIDAD NACIONAL DE PIURA;PROGRAMA DE TITULACIÓN PROFESIONAL DE ABOGADO - PATPRO;SI;NO;SI
158144;UNIVERSIDAD NACIONAL DE PIURA;ECONOMIA;SI;SI;SI
158145;UNIVERSIDAD NACIONAL DE PIURA;INGENIERIA AGROINDUSTRIAL;SI;SI;SI
158146;UNIVERSIDAD NACIONAL DE PIURA;AGRONOMIA;SI;SI;SI
158147;UNIVERSIDAD LOS ANGELES DE CHIMBOTE;DERECHO Y CUENCIAS POLITICAS;SI;NO;NO
158148;UNIVERSIDAD NACIONAL DE PIURA;INGENIERIA GEOLOGICA;NO;NO;NO
160933;UNIVERSIDAD PRIVADA DEL NORTE;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
160934;UNIVERSIDAD NACIONAL DE PIURA;MEDICINA HUMANA;SI;SI;SI
160934;UNIVERSIDAD PRIVADA CESAR VALLEJO;EDUCACIÓN;SI;SI;NO
160935;UNIVERSIDAD CATÓLICA LOS ANGELES DE CHIMBOTE;DERECHO Y CIENCIA POLÍTICA;SI;SI;SI
160936;UNIVERSIDAD NACIONAL DE PIURA;AGRONOMÍA;SI;SI;SI
160937;UNIVERSIDAD LOS ANGELES DE CHIMBOTE;ENFERMERÍA;SI;SI;SI
160939;UNIVERSIDAD PRIVADA ANTENOR ORREGO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
160967;UNIVERSIDAD SAN PEDRO;DOCENTE DE EDUCACIÓN SECUNDARIA;SI;SI;NO
160967;UNIVERSIDAD NACIONAL DE PIURA;ECONOMÍA Y ADMINISTRACIÓN;NO;NO;NO
160968;UNIVERSIDAD DE PIURA;INGENIERÍA INDUSTRIAL;SI;SI;SI
160968;UNIVERSIDAD NACIONAL DE PIURA;INGENIERÍA CIVIL;SI;SI;SI
160969;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
161616;UNIVERSIDAD INCA GARCILAZO DE LA VEGA;DERECHO;SI;SI;SI
161619;UNIVERSIDAD NACIONAL DE PIURA;EDUCACION;SI;SI;NO
161620;UNIVERSIDAD NACIONAL DE PIURA;ECONOMIA;SI;SI;SI
159325;UNIVERSIDAD NACIONAL FEDERICO VILLARREAL;ODONTOLOGIA;SI;SI;SI
159326;UNIVERSIDAD DE PIURA;EDUCACIÓN;SI;SI;SI
159327;UNIVERSIDAD SAN MARTIN DE PORRES;CIENCIAS DE LA COMUNICACIÓN;SI;SI;SI
159329;UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE;DERECHO Y CIENCIA POLÍTICA;SI;SI;SI
159330;UNIVERSIDAD INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
158087;UNIVERSIDAD DE PIURA;ADMINISTRACIÓN DE EMPRESAS;SI;SI;SI
158088;UNIVERSIDAD SAN MARTÍN DE PORRES;EDUCACIÓN ESPECIALIDAD DE HISTORIA Y GEOGRAFÍA;SI;SI;SI
158089;UNIVERSIDAD ALAS PERUANAS;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
158089;UNIVERSIDAD SAN PEDRO DE CHIMBOTE;EDUCACIÓN;SI;SI;SI
158090;UNIVERSIDAD NACIONAL DE PIURA;MEDICINA HUMANA;SI;SI;SI
158093;UNIVERSIDAD PRIVADA LOS ANGELES;ADMINISTRACIÓN;SI;SI;SI
159282;UNIVERSIDAD NACIONAL DE PIURA;ECONOMIA;SI;SI;SI
159283;UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL;CIENCIAS DE LA COMUNICACIÓN HOTELERIA;SI;SI;NO
159285;UNIVERSIDAD PEDRO RUIZ GALLO;LICENCIADA EN EDUCACIÓN PRIMARIA;SI;SI;SI
159286;UNIVERSIDAD NACIONAL DE PIURA;CIENCIAS CONTABLES Y FINANCIERAS;SI;SI;NO
159286;UNIVERSIDAD LOS ÁNGELES DE CHIMBOTE;CIENCIAS CONTABLES Y FINANCIERAS;SI;NO;SI
159287;UNIVERSIDAD NACIONAL DE PIURA;DERECHO Y CIENCIAS POLÍTICAS;SI;NO;SI
159287;UNIVERSIDAD ALAS PERUANAS;DERECHO;SI;SI;
159288;UNIVERSIDAD ALAS PERUANAS;CIENCIAS DE LA COMUNICACIÓN;SI;SI;SI
159499;UNIVERSIDAD NACIONAL;SEGUNDA ESPECIALIDAD EN SPIQUIATRIA;SI;SI;NO
159499;UNIVERSIDAD NACIONAL DE PIURA;MEDICINA HUMANA;SI;SI;SI
159501;UNIVERSIDAD NACIONAL DE PIURA;FACULTAD DE ARQUITECTURA Y URBANISMO;SI;SI;SI
159502;UNIVERSIDAD NACIONAL DE PIURA;DERECHO Y CIENCIAS POLÍTICA;SI;SI;SI
159505;NACIONAL DE PIURA;DERECHO EN CIENCIAS POLITICAS;SI;SI;NO
158958;UNIVERSIDAD DE PIURA;ADMINISTRACION DE EMPRESAS;SI;SI;SI
158959;UNIVERSIDAD FEDERICO VILLAREAL;INGENIERIA INDUSTRIAL Y SISTEMAS;SI;SI;NO
158960;UNIVERSIDAD DE LIMA;DERECHO Y CIENCIAS POLITICAS;SI;SI;SI
161003;UNIVERSIDAD NACIONAL DE TRUJILLO;DERECHO;SI;SI;SI
161005;UNIVERSIDAD TECNICA PARTICULAS DE LOJA;CIENCIAS HUMANAS Y RELIGIOSAS;SI;NO;NO
161006;UNIVERSIDAD NACIONAL DE PIURA;INGENIERIA AGRONOMA;;SI;
161007;UNIVERSIDAD NACIONAL DE TRUJILLO;DERECHO;SI;SI;SI
160758;UNIVERSIDAD PARTICULAR ALAS PERUANAS;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
160759;UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE;INGENIERIA CIVIL;SI;SI;SI
160763;UNIVERSIDAD NACIONAL DE PIURA;INGENIERÍA GEOLÓGICA;SI;SI;SI
160350;UNIVERSIDAD NACIONAL DEL ALTIPLANO;ARQUITECTURA Y URBANISMO;SI;SI;SI
160350;UNIVERSIDAD NACIONAL DEL ALTIPLANO;INGENIERIA CIVIL;SI;SI;SI
160351;UNIVERSIDAD NACIONAL DEL ALTIPLANO;INGENIERIA TOPOGRAFICA Y AGRIMENSURA;SI;SI;SI
160352;UNIVERSIDAD NACIONAL DE TRUJILLO;INGENIERO INDUSTRIAL;SI;SI;SI
160352;UNIVERSIDAD NACIONAL DEL ALTIPLANO;INGENIERO QUÍMICO;SI;SI;SI
157931;INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
157931;INCA GARCILAZO DE LA VEGA;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
157932;UNIVERSIDAD NACIONAL FEDERICO VILLAREAL;EDUCACIÓN;SI;SI;NO
157957;UNIVERSIDAD LOS ÁNGELES DE CHIMBOTE;EDUCACIÓN LENGUA LITERATURA Y COMUNICACIÓN;SI;SI;SI
157957;UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ;CIRUJANO DENTISTA;SI;SI;SI
157934;ANDINA NÉSTOR CÁCERES VELÁSQUEZ;DERECHO;SI;SI;SI
157935;UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ;DERECHO;SI;SI;SI
161078;UNIVERSIDAD NACIONAL DEL ALTIPLANO;SOCIOLOGÍA;SI;SI;SI
161079;UNIVERSIDAD MAYOR DE SAN ANDRES;ODONTOLOGÍA;SI;SI;SI
161080;UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ;DERECHO;SI;SI;SI
161081;UNIVERSIDAD CATÓLICA SANTA MARÍA AREQUIPA;ENFERMERÍA;SI;SI;SI
160654;UNIVERSIDAD NACIONAL DEL ALTIPLANO PUNO;ESCUELA PROFESIONAL DE INGENIERIA AGROINDUSTRIAL;SI;SI;NO
160655;SAN ANTONIO ABAD DEL CUSCO;DERECHO Y CIENCIAS POLÍTICAS;SI;SI;SI
